ID	E000823	E000823	E000823	E000823	E001958	E001958	E001958	E001958	E003188	E003188	E003188	E003188	E003188	E003188	E003188	E003188	E003188	E003188	E003953	E003953	E003953	E003953	E003953	E003953	E003953	E003953	E003953	E003953	E003953	E003953	E003953	E003953	E004628	E004628	E004628	E004628	E004628	E004628	E004628	E004628	E004628	E004709	E004709	E004709	E004709	E004898	E004898	E004898	E004898	E004898	E005786	E005786	E005786	E005786	E005786	E005786	E005786	E006091	E006091	E006091	E006091	E006493	E006493	E006493	E006493	E006493	E006781	E006781	E006781	E006781	E007944	E007944	E007944	E007944	E007944	E010481	E010481	E010481	E010481	E010481	E010481	E010481	E010481	E010481	E010581	E010581	E010581	E010581	E010581	E010682	E010682	E010682	E010682	E011878	E011878	E011878	E011878	E012854	E012854	E012854	E012854	E013094	E013094	E013094	E013094	E013505	E013505	E013505	E013505	E013505	E013505	E013505	E014086	E014086	E014086	E014086	E014403	E014403	E014403	E014403	E016063	E016063	E016063	E016063	E016063	E016063	E016063	E016273	E016273	E016273	E016273	E016426	E016426	E016426	E016426	E017497	E017497	E017497	E017497	E018286	E018286	E018286	E018286	E018286	E018286	E018286	E018286	E019092	E019092	E019092	E019092	E019092	E019092	E019763	E019763	E019763	E019763	E019763	E020570	E020570	E020570	E020570	E020924	E020924	E020924	E020924	E020924	E020924	E020924	E020924	E020924	E020924	E020924	E020924	E020924	E020924	E020924	E021032	E021032	E021032	E021032	E021032	E021032	E021032	E021032	E021235	E021235	E021822	E021822	E021822	E021822	E021822	E021822	E021822	E021822	E021822	E021822	E021822	E021822	E021940	E021940	E021940	E021940	E021940	E021940	E021940	E021940	E021940	E021940	E021940	E021940	E021940	E022497	E022497	E022497	E022497	E023445	E023445	E023445	E023445	E024907	E024907	E024907	E024907	E028794	E028794	E028794	E028794	E028794	E028794	E028794	E028794	E028794	E032966	E032966	E032966	E035134	E035134	E035134	E035134
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	235	0.0	0.0	0.0	0.0	0.0	459	0.0	0.0	0.0	0.0	0.0	473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4252	0.0	0.0	0.0	0.0	0.0	84	587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94	0.0	0.0	0.0	0.0	0.0	0.0	191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1477	0.0	200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	260	0.0	0.0	0.0	0.0	0.0	406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis|t__Streptococcus_infantis_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	235	0.0	0.0	0.0	0.0	0.0	459	0.0	0.0	0.0	0.0	0.0	473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4252	0.0	0.0	0.0	0.0	0.0	84	587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94	0.0	0.0	0.0	0.0	0.0	0.0	191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1477	0.0	200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	260	0.0	0.0	0.0	0.0	0.0	406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_lutetiensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	190	69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45342	0.0	0.0	0.0	0.0	0.0	37921	908	49976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1003	634	1270	4542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12585	478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	350	0.0	0.0	0.0	1810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	432	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_lutetiensis|t__GCF_000441535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	190	69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45342	0.0	0.0	0.0	0.0	0.0	37921	908	49976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1003	634	1270	4542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12585	478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	350	0.0	0.0	0.0	1810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	432	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_macedonicus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1058	5112	149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_macedonicus|t__GCF_000283635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1058	5112	149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis_oralis_pneumoniae	0.0	0.0	0.0	0.0	0.0	1925	0.0	0.0	1659	452	526	0.0	599	4448	3660	1199	393	595	0.0	0.0	877	42	0.0	19	0.0	0.0	3953	2231	15747	639	6171	732	1388	3812	0.0	0.0	188	10635	4491	10053	6234	649	0.0	0.0	150	138	97	0.0	0.0	0.0	0.0	770	23737	0.0	0.0	0.0	0.0	39	733	0.0	0.0	617	0.0	96	1379	0.0	1391	0.0	0.0	0.0	4474	5935	12576	0.0	0.0	0.0	0.0	443	0.0	0.0	0.0	0.0	0.0	442	0.0	3876	21	0.0	613	0.0	0.0	0.0	59	1278	327	0.0	0.0	678	1587	0.0	0.0	290	52	0.0	96	1188	136	0.0	3810	0.0	0.0	0.0	0.0	0.0	1656	0.0	0.0	0.0	158	0.0	496	102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2455	0.0	192	380	4402	0.0	3834	265	0.0	0.0	0.0	19	2074	0.0	0.0	0.0	0.0	0.0	60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2302	1238	12173	138	57	0.0	0.0	0.0	190	0.0	0.0	298	0.0	0.0	1221	195	1789	338	0.0	204	15990	0.0	0.0	115	0.0	0.0	0.0	0.0	167	0.0	0.0	0.0	0.0	0.0	619	985	265	1187	0.0	1057	58	135	0.0	1838	263	0.0	0.0	3663	499	0.0	3547	247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2250	1791	0.0	963	0.0	0.0	59
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis_oralis_pneumoniae|t__Streptococcus_mitis_oralis_pneumoniae_unclassified	0.0	0.0	0.0	0.0	0.0	1925	0.0	0.0	1659	452	526	0.0	599	4448	3660	1199	393	595	0.0	0.0	877	42	0.0	19	0.0	0.0	3953	2231	15747	639	6171	732	1388	3812	0.0	0.0	188	10635	4491	10053	6234	649	0.0	0.0	150	138	97	0.0	0.0	0.0	0.0	770	23737	0.0	0.0	0.0	0.0	39	733	0.0	0.0	617	0.0	96	1379	0.0	1391	0.0	0.0	0.0	4474	5935	12576	0.0	0.0	0.0	0.0	443	0.0	0.0	0.0	0.0	0.0	442	0.0	3876	21	0.0	613	0.0	0.0	0.0	59	1278	327	0.0	0.0	678	1587	0.0	0.0	290	52	0.0	96	1188	136	0.0	3810	0.0	0.0	0.0	0.0	0.0	1656	0.0	0.0	0.0	158	0.0	496	102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2455	0.0	192	380	4402	0.0	3834	265	0.0	0.0	0.0	19	2074	0.0	0.0	0.0	0.0	0.0	60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2302	1238	12173	138	57	0.0	0.0	0.0	190	0.0	0.0	298	0.0	0.0	1221	195	1789	338	0.0	204	15990	0.0	0.0	115	0.0	0.0	0.0	0.0	167	0.0	0.0	0.0	0.0	0.0	619	985	265	1187	0.0	1057	58	135	0.0	1838	263	0.0	0.0	3663	499	0.0	3547	247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2250	1791	0.0	963	0.0	0.0	59
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis	0.0	0.0	0.0	0.0	1406	40594	0.0	0.0	0.0	1846	172	0.0	1977	3160	581	5973	1713	0.0	0.0	711	0.0	7695	3964	0.0	0.0	192	2450	3111	11252	0.0	1215	21	831	729	2417	317	0.0	3949	2347	874	522	189	0.0	213	150	360	0.0	0.0	0.0	0.0	0.0	0.0	2846	1130	0.0	0.0	0.0	0.0	3910	0.0	0.0	0.0	3297	0.0	0.0	0.0	2116	0.0	0.0	0.0	0.0	5828	2597	0.0	746	0.0	312	1384	0.0	0.0	0.0	1177	3485	658	0.0	0.0	1576	0.0	478	0.0	0.0	0.0	1105	0.0	0.0	0.0	0.0	878	22402	0.0	0.0	0.0	6242	849	1044	583	0.0	0.0	1813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1219	0.0	4742	5774	2134	1858	0.0	878	0.0	0.0	0.0	0.0	0.0	3208	0.0	174	0.0	0.0	0.0	0.0	0.0	0.0	1153	0.0	106	2284	3570	721	2066	0.0	0.0	6161	0.0	107	455	0.0	0.0	0.0	0.0	0.0	84	190	0.0	293	254	0.0	0.0	0.0	0.0	0.0	249	0.0	171	0.0	0.0	514	4471	2663	0.0	150	0.0	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106	0.0	0.0	0.0	0.0	1156	167	0.0	0.0	0.0	0.0	86	607	0.0	0.0	0.0	0.0	0.0	0.0	43	0.0	0.0	83	278	0.0	0.0	0.0	547	231
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis|t__Streptococcus_parasanguinis_unclassified	0.0	0.0	0.0	0.0	1406	40594	0.0	0.0	0.0	1846	172	0.0	1977	3160	581	5973	1713	0.0	0.0	711	0.0	7695	3964	0.0	0.0	192	2450	3111	11252	0.0	1215	21	831	729	2417	317	0.0	3949	2347	874	522	189	0.0	213	150	360	0.0	0.0	0.0	0.0	0.0	0.0	2846	1130	0.0	0.0	0.0	0.0	3910	0.0	0.0	0.0	3297	0.0	0.0	0.0	2116	0.0	0.0	0.0	0.0	5828	2597	0.0	746	0.0	312	1384	0.0	0.0	0.0	1177	3485	658	0.0	0.0	1576	0.0	478	0.0	0.0	0.0	1105	0.0	0.0	0.0	0.0	878	22402	0.0	0.0	0.0	6242	849	1044	583	0.0	0.0	1813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1219	0.0	4742	5774	2134	1858	0.0	878	0.0	0.0	0.0	0.0	0.0	3208	0.0	174	0.0	0.0	0.0	0.0	0.0	0.0	1153	0.0	106	2284	3570	721	2066	0.0	0.0	6161	0.0	107	455	0.0	0.0	0.0	0.0	0.0	84	190	0.0	293	254	0.0	0.0	0.0	0.0	0.0	249	0.0	171	0.0	0.0	514	4471	2663	0.0	150	0.0	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106	0.0	0.0	0.0	0.0	1156	167	0.0	0.0	0.0	0.0	86	607	0.0	0.0	0.0	0.0	0.0	0.0	43	0.0	0.0	83	278	0.0	0.0	0.0	547	231
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pasteurianus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6110	15723	1438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pasteurianus|t__GCF_000270165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6110	15723	1438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_peroris	0.0	0.0	0.0	0.0	0.0	265	0.0	0.0	0.0	0.0	0.0	0.0	3410	4035	1417	496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2754	1732	962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7257	0.0	0.0	277	0.0	0.0	0.0	28	0.0	0.0	0.0	0.0	0.0	172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	837	0.0	0.0	0.0	0.0	0.0	163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1678	264	2002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137	174	74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	305	0.0	0.0	211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
